父点名称	父点bid	子点类型	子点名称	子点bid
千佛山公园	17997466777738543103	景点	齐鲁碑刻文化苑	2016183638982145617
千佛山公园	17997466777738543103	景点	第一弥化	2163768710649392843
千佛山公园	17997466777738543103	停车场	千佛山风景名胜区-停车场	2895792629922017460
千佛山公园	17997466777738543103	景点	唐槐亭	3064274781198970520
千佛山公园	17997466777738543103	景点	齐烟九点坊	3486223461408160950
千佛山公园	17997466777738543103	停车场	千佛山风景名胜区-停车场	369865409547511562
千佛山公园	17997466777738543103	景点	仙人洞	4122893312887613696
千佛山公园	17997466777738543103	景点	慈云谷	4319207650377504971
千佛山公园	17997466777738543103	停车场	千佛山风景名胜区-停车场	4436000266696706486
千佛山公园	17997466777738543103	出入口	千佛山风景名胜区-西北门	5632200336923615250
千佛山公园	17997466777738543103	出入口	千佛山风景名胜区-北三门	6337388803790397873
千佛山公园	17997466777738543103	景点	鲁班祠	6540521271782573016
千佛山公园	17997466777738543103	景点	乐云亭	654522882603795820
千佛山公园	17997466777738543103	景点	蜡梅园	6847122541049753889
千佛山公园	17997466777738543103	景点	财神殿	7177230721381251548
千佛山公园	17997466777738543103	景点	太岁堂	7515377808506919763
千佛山公园	17997466777738543103	景点	云径禅关	7670237137825540587
千佛山公园	17997466777738543103	景点	千佛山风景名胜区中创门	8185166689206607142
千佛山公园	17997466777738543103	景点	望岱亭	9275960059422612854
千佛山公园	17997466777738543103	景点	碧霞祠	9565065230307350432
千佛山公园	17997466777738543103	景点	观音寺	9602616917758520096
上海杜莎夫人蜡像馆(南京西路)	17997719729837441023	景点	运动展区	10196539392835549021
上海杜莎夫人蜡像馆(南京西路)	17997719729837441023	景点	魅力展区	11534653688606013056
上海杜莎夫人蜡像馆(南京西路)	17997719729837441023	景点	蜡的科普区&幕后展区	12017051684713108420
上海杜莎夫人蜡像馆(南京西路)	17997719729837441023	景点	电视展区	14894214873748410816
上海杜莎夫人蜡像馆(南京西路)	17997719729837441023	景点	惊声尖叫黑暗迷宫	18156736245931550165
上海杜莎夫人蜡像馆(南京西路)	17997719729837441023	景区售票处	上海杜莎夫人蜡像馆-售票处(十楼)	18231959761221412841
上海杜莎夫人蜡像馆(南京西路)	17997719729837441023	景点	国家领袖展区	18255608113356569010
上海杜莎夫人蜡像馆(南京西路)	17997719729837441023	景点	电影展区	1983134284309204790
上海杜莎夫人蜡像馆(南京西路)	17997719729837441023	景点	音乐展区	1984679732595954773
上海杜莎夫人蜡像馆(南京西路)	17997719729837441023	出口	上海杜莎夫人蜡像馆-出口	6407793209543198466
上海杜莎夫人蜡像馆(南京西路)	17997719729837441023	礼品店	上海杜莎夫人蜡像馆-商店	6538486078123112120
上海杜莎夫人蜡像馆(南京西路)	17997719729837441023	景点	科学名人展区	6627066212479425497
上海杜莎夫人蜡像馆(南京西路)	17997719729837441023	入口	上海杜莎夫人蜡像馆-入口	7776599439413036603
上海博物馆	17997719742722342911	快餐	上海博物馆餐厅	1261599879596081151
上海博物馆	17997719742722342911	购物中心	上海迪美购物中心	1264980594383650815
上海博物馆	17997719742722342911	停车场	上海博物馆-停车场	17629836221653975039
上海博物馆	17997719742722342911	珠宝饰品	上海博物馆商店	6163033637686984345
上海博物馆	17997719742722342911	出入口	上海博物馆-南门	9750843877880602244
上海博物馆	17997719742722342911	出入口	上海博物馆-北门	9929853422283678729
上海当代艺术博物馆	17997719768492146687	停车场	上海当代艺术博物馆停车场	15625100681167753426
上海当代艺术博物馆	17997719768492146687	停车场	上海当代艺术博物馆-车库	1672675263833304635
外滩	17997719837211623423	副食品	三阳食品	10403571431956828095
外滩	17997719837211623423	休闲广场	气象广场	12250586617816283495
外滩	17997719837211623423	冰淇淋	哈根达斯(上海外滩店)	1260825982323916799
外滩	17997719837211623423	西式快餐	赛百味(外滩店)	1265235238699663359
外滩	17997719837211623423	公共厕所	公厕	13548364416138396923
外滩	17997719837211623423	旅行社	上海旅游咨询服务中心(外滩店)	14103221262533849120
外滩	17997719837211623423	停车场	黄浦区外滩管理所停车场	14326341301898496410
外滩	17997719837211623423	景点	外滩牛	14407176933977478579
外滩	17997719837211623423	通讯营业厅	中国移动信息亭	1499835879711611394
外滩	17997719837211623423	景点	圆形英雄雕像	16015535185571146879
外滩	17997719837211623423	景区售票处	上海黄浦江游览票务销售代理点No.03	16360831258646475166
外滩	17997719837211623423	景点	情人花景	17543413688895010314
COFFEE(中山东一路)	17997719837211623423	咖啡厅	COSTA	17625859575859118079
外滩	17997719837211623423	公共厕所	公厕	17625890989249921023
外滩	17997719837211623423	景点	外滩天文台	17627387184057155583
外滩	17997719837211623423	停车场	停车场	17629957180817932287
外滩	17997719837211623423	景点	陈毅塑像	17997719966060642303
外滩	17997719837211623423	港口	金陵东路渡口	17997719983240511487
外滩	17997719837211623423	休闲广场	上海陈毅广场	17997720107794563071
外滩	17997719837211623423	景点	黄浦公园	17997720202283843583
外滩	17997719837211623423	小吃	沈大成(中山东一路店)	371721158287315011
外滩	17997719837211623423	快餐	外滩施蒂拉店	5714010805033954893
外滩	17997719837211623423	咖啡厅	星巴克(外滩店)	8054371541835564089
外滩	17997719837211623423	景点	外滩情人墙	8971785801200526342
外滩	17997719837211623423	冰淇淋	日世屋	9061806346297427485
外滩	17997719837211623423	出口	上海轮渡-出口	9911276039719140023
龙华寺	17997844696205885439	出入口	龙华寺-南门	12336674313890117599
龙华寺	17997844696205885439	停车场	龙华寺停车场	1426790730540073135
徐家汇公园	17997845018328432639	出入口	徐家汇公园-北一门	13624805973109811344
徐家汇公园	17997845018328432639	公共厕所	公厕	13784995103783146174
徐家汇公园	17997845018328432639	出入口	徐家汇公园-西门	15554444845489009798
徐家汇公园	17997845018328432639	出入口	徐家汇公园-北三门	16080529159104186735
徐家汇公园	17997845018328432639	公共厕所	公厕	17630499016712126463
徐家汇公园	17997845018328432639	景点	纪念烟囱	17846740741640945663
徐家汇公园	17997845018328432639	景点	百代公司旧址	17846740750230880255
徐家汇公园	17997845018328432639	停车场	徐家汇公园-停车场	17997823809779924991
徐家汇公园	17997845018328432639	景点	希望之泉	18009268894201029060
徐家汇公园	17997845018328432639	出入口	徐家汇公园-北四门	2959499939313515117
徐家汇公园	17997845018328432639	出入口	徐家汇公园-东一门	5828838611234900873
徐家汇公园	17997845018328432639	出入口	徐家汇公园-北二门	7948508076505774750
